number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,user_attrs_n_epochs,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
13,0.39508765935897827,2023-07-10 09:54:14.823797,2023-07-10 09:54:17.781466,0 days 00:00:02.957669,0.038541841322894344,2,0.005643674299947147,0.02483755558094062,0.5589044324740478,3.054798285506427,1,,0.39508765935897827,,,,PRUNED
352,0.3939267098903656,2023-07-10 11:03:23.498141,2023-07-10 11:03:25.649373,0 days 00:00:02.151232,0.09740362142342603,4,0.009113688559724192,0.02903888370926144,0.4124579238290622,0.17173121980541756,3,,0.3939267098903656,,,,PRUNED
466,0.3900747299194336,2023-07-10 11:20:30.314434,2023-07-10 11:20:33.593826,0 days 00:00:03.279392,0.12418801383339625,3,0.004375735378135082,0.01647705615712534,0.39120381895955025,1.0980548369767282,3,,0.3900747299194336,,,,PRUNED
88,0.39005669951438904,2023-07-10 10:15:34.076471,2023-07-10 10:15:36.235332,0 days 00:00:02.158861,0.024647402102120623,3,0.001232691502321297,0.029142280111645002,0.7850403511536476,2.5786105161211648,3,,0.39005669951438904,,,,PRUNED
486,0.3896125555038452,2023-07-10 11:22:23.636359,2023-07-10 11:22:25.941608,0 days 00:00:02.305249,0.24310191393164735,3,0.0028711986632280716,0.027595782057581345,0.2716895369848734,1.0327136218988693,3,,0.3896125555038452,,,,PRUNED
6,0.3889463245868683,2023-07-10 09:52:52.882568,2023-07-10 09:53:18.397853,0 days 00:00:25.515285,0.13681971750583882,3,0.008226627738869077,0.03596053825776684,0.6050117269788758,2.346445349765159,1,6.0,0.3836403489112854,0.3694393038749695,0.3774784207344055,,COMPLETE
144,0.38653281331062317,2023-07-10 10:26:09.523865,2023-07-10 10:26:23.033164,0 days 00:00:13.509299,0.04570513002173307,5,4.829112252473705e-06,0.02503180053273061,0.5186870294177837,1.6187322795524772,1,,0.45072346925735474,0.4563769996166229,0.38653281331062317,,PRUNED
288,0.38342249393463135,2023-07-10 10:54:06.722455,2023-07-10 10:54:10.071850,0 days 00:00:03.349395,0.0146269183055576,5,0.006667817231771417,0.020114391608663212,0.4557331306990019,2.3234831802273055,3,,0.38342249393463135,,,,PRUNED
264,0.38247889280319214,2023-07-10 10:49:51.776135,2023-07-10 10:49:54.034161,0 days 00:00:02.258026,0.010457664311540346,5,0.007066328819098764,0.021311924621004428,0.41237613497564646,2.354774289548493,3,,0.38247889280319214,,,,PRUNED
68,0.38211309909820557,2023-07-10 10:12:05.139161,2023-07-10 10:12:11.116926,0 days 00:00:05.977765,0.02182859392246837,5,4.095944340854108e-06,0.02223168490110813,0.5266122130730734,2.149919408639346,3,,0.44480597972869873,0.45019248127937317,0.38211309909820557,,PRUNED
359,0.3790847361087799,2023-07-10 11:05:00.204322,2023-07-10 11:05:02.342056,0 days 00:00:02.137734,0.034989821518687056,4,0.006284200234903304,0.03285141721764008,0.07518632915814427,0.22942015259003623,3,,0.3790847361087799,,,,PRUNED
311,0.37848514318466187,2023-07-10 10:56:59.267437,2023-07-10 10:57:01.523128,0 days 00:00:02.255691,0.11786569725078598,4,0.002731964770011445,0.017929122910141017,0.578381195150985,3.1960568614814284,2,,0.37848514318466187,,,,PRUNED
331,0.3779278099536896,2023-07-10 10:59:13.798308,2023-07-10 10:59:15.916129,0 days 00:00:02.117821,0.018968275965007282,4,0.005596162344717714,0.032183152663675337,0.5316775232426323,1.9806752798843663,3,,0.3779278099536896,,,,PRUNED
407,0.3774738907814026,2023-07-10 11:12:28.979465,2023-07-10 11:12:44.485655,0 days 00:00:15.506190,0.027652625235214896,4,0.0005738833796372304,0.015039007233945943,0.7317674373043893,0.09474193923296682,3,,0.44084984064102173,0.4546055495738983,0.3774738907814026,,PRUNED
12,0.3729008436203003,2023-07-10 09:54:09.431951,2023-07-10 09:54:14.822797,0 days 00:00:05.390846,0.0014511279029859078,1,0.009934794871424788,0.0031205315154265553,0.2871116398589735,3.02961552804965,1,,0.3729008436203003,,,,PRUNED
434,0.36428356170654297,2023-07-10 11:14:31.488993,2023-07-10 11:14:33.779372,0 days 00:00:02.290379,0.11636840460063405,3,0.00016849756123674922,0.011520565731736106,0.47762916424159924,1.330155381084468,3,,0.36428356170654297,,,,PRUNED
7,0.3623729348182678,2023-07-10 09:53:18.397853,2023-07-10 09:53:23.983711,0 days 00:00:05.585858,0.187933511295418,6,0.007426171349616302,0.014922176249592582,0.600689915376004,2.22048154480977,1,,0.38901734352111816,0.38037919998168945,0.3623729348182678,,PRUNED
16,0.36147910356521606,2023-07-10 09:54:47.475652,2023-07-10 09:54:50.544315,0 days 00:00:03.068663,0.040688905911107284,3,0.0023886349076979864,0.0007630144187236194,0.3038076536430249,2.582929276932081,3,,0.36147910356521606,,,,PRUNED
228,0.3581055998802185,2023-07-10 10:39:02.671432,2023-07-10 10:39:04.882217,0 days 00:00:02.210785,0.0010472974664046042,4,0.009037615590949288,0.02782964418865374,0.3770521342863108,2.6310766332333486,3,,0.3581055998802185,,,,PRUNED
310,0.3566933572292328,2023-07-10 10:56:55.888524,2023-07-10 10:56:59.266437,0 days 00:00:03.377913,0.02286988946670371,2,0.00017561661551384925,0.0020280550447927363,0.47565268782172765,0.9275930462042861,3,,0.3566933572292328,,,,PRUNED
218,0.3551451563835144,2023-07-10 10:38:25.001321,2023-07-10 10:38:27.240460,0 days 00:00:02.239139,0.03352927237125648,4,0.0007146928739804962,0.047737145787305084,0.8438374737914276,3.3361783236694658,3,,0.3551451563835144,,,,PRUNED
20,0.3462086319923401,2023-07-10 09:56:15.287020,2023-07-10 09:56:18.434135,0 days 00:00:03.147115,0.05124993026805667,1,0.00037074863256976014,0.026287746461497376,0.9876376385340824,1.9006399101471476,2,,0.3462086319923401,,,,PRUNED
388,0.3322337567806244,2023-07-10 11:10:14.708959,2023-07-10 11:10:16.808853,0 days 00:00:02.099894,0.11396986835951689,3,0.0002399914060435386,0.01668210356174145,0.522387736888119,1.4072144179827117,3,,0.3322337567806244,,,,PRUNED
2,0.33050915598869324,2023-07-10 09:51:46.425702,2023-07-10 09:52:09.044138,0 days 00:00:22.618436,0.2115628101358419,4,0.009113637931825765,0.032149999677408385,0.39240312695000745,0.933406446822592,2,1.0,0.20684126019477844,0.1665993481874466,,,COMPLETE
175,0.3232482969760895,2023-07-10 10:30:05.155170,2023-07-10 10:30:07.163470,0 days 00:00:02.008300,0.1616586734625237,4,0.00036570066193889627,0.026370481390326134,0.5058543821390455,3.2683156365382624,3,,0.3232482969760895,,,,PRUNED
281,0.3119009733200073,2023-07-10 10:53:08.476836,2023-07-10 10:53:10.669355,0 days 00:00:02.192519,0.0962664567020387,5,0.0038889476151471574,0.020571610230052616,0.5108396486624566,2.2996379417129793,3,,0.3119009733200073,,,,PRUNED
457,0.3109479546546936,2023-07-10 11:19:15.829140,2023-07-10 11:19:18.199560,0 days 00:00:02.370420,0.11374671436446172,3,0.005862083859425928,0.009093996661607956,0.7785792706877135,0.22380982766026394,3,,0.3109479546546936,,,,PRUNED
209,0.298991322517395,2023-07-10 10:36:51.797253,2023-07-10 10:36:54.109100,0 days 00:00:02.311847,0.01679132026762853,4,0.004166355913522656,0.022108694278436897,0.4619359426117855,3.3825040190630737,3,,0.298991322517395,,,,PRUNED
400,0.29177209734916687,2023-07-10 11:11:22.438255,2023-07-10 11:11:25.513348,0 days 00:00:03.075093,0.22316739287171083,3,0.00036488786906768684,0.0005327770364550177,0.5077872906424626,1.0948589020792423,3,,0.29177209734916687,,,,PRUNED
498,0.270671010017395,2023-07-10 11:23:06.925554,2023-07-10 11:23:09.045476,0 days 00:00:02.119922,0.04031539032469878,3,0.00018230684548599125,0.009004350482183968,0.3924288235344791,1.550884000380775,3,,0.270671010017395,,,,PRUNED
345,0.25458160042762756,2023-07-10 11:02:06.797298,2023-07-10 11:02:09.935748,0 days 00:00:03.138450,0.10832140244223742,4,0.007368902843512362,0.030072252996545052,0.4609629670740837,0.04809666747474285,3,,0.25458160042762756,,,,PRUNED
489,0.242080956697464,2023-07-10 11:22:35.636794,2023-07-10 11:22:39.073924,0 days 00:00:03.437130,0.1111215187408245,3,0.006934181121597656,0.01666797013545175,0.3123246792435221,1.33443046117135,3,,0.242080956697464,,,,PRUNED
437,0.2374754548072815,2023-07-10 11:14:42.708191,2023-07-10 11:14:48.889538,0 days 00:00:06.181347,0.13801236243376533,3,6.042278884800586e-06,0.028764235463489985,0.6520585601799859,0.2803113373538794,3,,0.2374754548072815,,,,PRUNED
458,0.19637028872966766,2023-07-10 11:19:18.199560,2023-07-10 11:19:20.349959,0 days 00:00:02.150399,0.07358179152515379,3,0.000718125423356772,0.01856525287835227,0.3034580170530228,0.24417061781490845,3,,0.19637028872966766,,,,PRUNED
346,0.1946561634540558,2023-07-10 11:02:09.935748,2023-07-10 11:02:12.196175,0 days 00:00:02.260427,0.03495952556650966,4,0.002015775289174398,0.03311150915836625,0.4194037757568442,2.858377140684561,3,,0.1946561634540558,,,,PRUNED
447,0.1933189183473587,2023-07-10 11:17:00.289159,2023-07-10 11:17:02.533945,0 days 00:00:02.244786,0.10793640708243477,3,0.00036185672295188615,0.015300729008164773,0.3670078958039351,0.5082689686603827,3,,0.1933189183473587,,,,PRUNED
414,0.18565738201141357,2023-07-10 11:13:10.939985,2023-07-10 11:13:17.350134,0 days 00:00:06.410149,0.08824635303476,4,0.00018906474751392214,0.02822509673887287,0.7482330679836506,0.6600412912243554,3,,0.43461644649505615,0.18565738201141357,,,PRUNED
337,0.17808255553245544,2023-07-10 11:00:02.330514,2023-07-10 11:00:08.339481,0 days 00:00:06.008967,0.07782201351322993,6,0.00018540794020189622,0.022223825000665803,0.5776940344125434,2.48289850002729,2,,0.4356611371040344,0.17808255553245544,,,PRUNED
270,0.1777626872062683,2023-07-10 10:51:23.575137,2023-07-10 10:51:26.876067,0 days 00:00:03.300930,0.13615619995135309,5,2.9789982965609844e-06,0.02178613767456386,0.43349441154177537,2.425924974401367,3,,0.43935543298721313,0.1777626872062683,,,PRUNED
159,0.16284814476966858,2023-07-10 10:27:09.997851,2023-07-10 10:27:12.100289,0 days 00:00:02.102438,0.0904064289283357,5,0.004496969756270107,0.02077405909507016,0.6472021730358063,2.09364792125603,3,,0.16284814476966858,,,,PRUNED
214,0.15734830498695374,2023-07-10 10:37:41.674777,2023-07-10 10:37:43.910739,0 days 00:00:02.235962,0.0725079123345213,4,0.003760254720346968,0.02837573189778533,0.3763120792147906,3.1025097320246706,3,,0.15734830498695374,,,,PRUNED
424,0.15513892471790314,2023-07-10 11:13:41.623932,2023-07-10 11:13:43.835263,0 days 00:00:02.211331,0.04869763604454124,4,0.004800538032626024,0.016928065911366055,0.022546326250748594,0.3006644758415842,3,,0.15513892471790314,,,,PRUNED
462,0.1504804790019989,2023-07-10 11:20:19.609881,2023-07-10 11:20:21.793133,0 days 00:00:02.183252,0.10723368842582828,3,0.0018927365593267753,0.019789995154128912,0.3484079815817419,3.1356046281324437,3,,0.1504804790019989,,,,PRUNED
324,0.14901131391525269,2023-07-10 10:58:46.414786,2023-07-10 10:58:52.760408,0 days 00:00:06.345622,0.00991193940675585,4,0.004420691147883318,0.027680416344099016,0.9991700536832533,1.9178880518810617,3,,0.14901131391525269,,,,PRUNED
1,0.14549480378627777,2023-07-10 09:51:28.270542,2023-07-10 09:51:46.425702,0 days 00:00:18.155160,0.06480936326335827,5,0.008235722510616392,0.04396029491597701,0.1568504260489374,0.8971531447394239,3,1.0,0.1520627737045288,0.1520627737045288,0.1520627737045288,,COMPLETE
10,0.14008356630802155,2023-07-10 09:53:32.558498,2023-07-10 09:53:34.656568,0 days 00:00:02.098070,0.0038950939355958366,1,0.004461217866364003,0.02553126144585814,0.01335410881917265,3.9341468592416495,2,,0.14008356630802155,,,,PRUNED
17,0.13609227538108826,2023-07-10 09:54:50.545315,2023-07-10 09:54:53.518247,0 days 00:00:02.972932,0.10388485967870359,4,0.005152244566633349,0.012368546097444108,0.5380964375011749,3.443831531363691,2,,0.13609227538108826,,,,PRUNED
9,0.1320907026529312,2023-07-10 09:53:30.196826,2023-07-10 09:53:32.557489,0 days 00:00:02.360663,0.13719243123134378,3,0.0011196279411286713,0.017951039830269657,0.1927633562080674,0.35550612623145916,3,,0.1320907026529312,,,,PRUNED
422,0.13126666843891144,2023-07-10 11:13:36.083401,2023-07-10 11:13:39.300812,0 days 00:00:03.217411,0.025132118337362744,4,0.005041184467594024,0.025368099541724597,0.47231119889443246,0.4546088920305764,3,,0.13126666843891144,,,,PRUNED
472,0.12652280926704407,2023-07-10 11:20:53.246360,2023-07-10 11:20:55.601925,0 days 00:00:02.355565,0.017872959313665587,3,0.006362473250101118,0.0460122939501631,0.1616387185745617,2.7675041855814806,3,,0.12652280926704407,,,,PRUNED
8,0.12254136800765991,2023-07-10 09:53:23.983711,2023-07-10 09:53:30.195818,0 days 00:00:06.212107,0.07706010763229268,5,0.0034763510329527494,0.04826580751041777,0.9000624520155939,0.3487410378202296,2,,0.12254136800765991,,,,PRUNED
3,0.12254136800765991,2023-07-10 09:52:09.044138,2023-07-10 09:52:12.309028,0 days 00:00:03.264890,0.2456566603298908,5,0.006597929508765932,0.002654172461216634,0.7729410447369011,1.5568095927042394,3,,0.19720390439033508,0.12254136800765991,,,PRUNED
14,0.12254136800765991,2023-07-10 09:54:17.782466,2023-07-10 09:54:23.364644,0 days 00:00:05.582178,0.09387771608572085,2,0.0038439034228072,0.008862532528182622,0.679771816990466,1.8517240491816724,2,,0.4143723249435425,0.12254136800765991,,,PRUNED
402,0.12254136800765991,2023-07-10 11:11:28.668005,2023-07-10 11:11:30.790086,0 days 00:00:02.122081,0.19688955078437914,4,0.00458143544666395,0.026841439817206027,0.8817049260065875,1.5627142561070735,3,,0.12254136800765991,,,,PRUNED
78,0.12254136800765991,2023-07-10 10:13:43.456426,2023-07-10 10:13:57.728587,0 days 00:00:14.272161,0.024804105792163182,3,0.001018320590757489,0.02895374879303524,0.5882884169790682,1.842616018169337,3,,0.430631160736084,0.12254136800765991,,,PRUNED
219,0.12254136800765991,2023-07-10 10:38:27.240460,2023-07-10 10:38:30.511344,0 days 00:00:03.270884,0.08425541611923468,4,0.002919171271434449,0.0230401545238792,0.7430952439585604,3.458954939597122,3,,0.12254136800765991,,,,PRUNED
393,0.12254136800765991,2023-07-10 11:10:32.067494,2023-07-10 11:10:37.802353,0 days 00:00:05.734859,0.11247184402616776,3,0.004364008649670074,0.013147968449425817,0.8520365010230704,1.2871121390568367,3,,0.12254136800765991,,,,PRUNED
327,0.12254136800765991,2023-07-10 10:58:59.218924,2023-07-10 10:59:02.390446,0 days 00:00:03.171522,0.009721828660434462,4,0.0035439756679044128,0.019227009978562415,0.5017360027069276,3.949862893738492,3,,0.12254136800765991,,,,PRUNED
309,0.12254136800765991,2023-07-10 10:56:49.535194,2023-07-10 10:56:55.887524,0 days 00:00:06.352330,0.18181395344692522,5,0.00029157066983846524,0.023882348414720037,0.4995262783635665,2.37286681559668,3,,0.12254136800765991,,,,PRUNED
429,0.12254136800765991,2023-07-10 11:14:11.498484,2023-07-10 11:14:17.952717,0 days 00:00:06.454233,0.11941437704317019,6,0.004271024204402522,0.015408983529794779,0.7681144451284715,3.2318994577834093,3,,0.12254136800765991,,,,PRUNED
303,0.12254136800765991,2023-07-10 10:56:31.871453,2023-07-10 10:56:35.026838,0 days 00:00:03.155385,0.06253805969359716,1,0.002995918809140525,0.021096215205237093,0.39590271038353764,3.1657122371565283,3,,0.12254136800765991,,,,PRUNED
435,0.12254136800765991,2023-07-10 11:14:33.779372,2023-07-10 11:14:40.354343,0 days 00:00:06.574971,0.037989327897799165,4,0.006042074338159102,0.026306996631372582,0.5987997764345143,3.0347118840842904,3,,0.12254136800765991,,,,PRUNED
438,0.12254136800765991,2023-07-10 11:14:48.889538,2023-07-10 11:14:55.502279,0 days 00:00:06.612741,0.06781167361239213,4,0.005712313457909387,0.02725268587535667,0.4960238469873038,2.8395038325884183,3,,0.12254136800765991,,,,PRUNED
221,0.12254136800765991,2023-07-10 10:38:33.705569,2023-07-10 10:38:37.053474,0 days 00:00:03.347905,0.051808850420969714,4,0.002435140791776687,0.0258521034135199,0.7918327906031017,3.1125200477329926,3,,0.12254136800765991,,,,PRUNED
224,0.12254136800765991,2023-07-10 10:38:45.492620,2023-07-10 10:38:51.816177,0 days 00:00:06.323557,0.11008368251292186,4,4.3139583251590195e-06,0.023353541769044712,0.5756401574978114,3.144936475527237,3,,0.12254136800765991,,,,PRUNED
201,0.12254136800765991,2023-07-10 10:35:05.620222,2023-07-10 10:35:07.868556,0 days 00:00:02.248334,0.03170782024149561,4,0.007650192907000674,0.026515760852676196,0.4173995633912042,3.0407833529325017,3,,0.12254136800765991,,,,PRUNED
198,0.12254136800765991,2023-07-10 10:34:27.520121,2023-07-10 10:34:29.705399,0 days 00:00:02.185278,0.06794568038433262,4,0.0031017809643587623,0.029408001598529063,0.6991920659261982,2.8854462316695417,3,,0.12254136800765991,,,,PRUNED
189,0.12254136800765991,2023-07-10 10:33:49.285616,2023-07-10 10:33:55.510795,0 days 00:00:06.225179,0.062019880318924345,4,9.263685192200712e-06,0.026575279766337317,0.3761493037715656,3.1395779131829946,3,,0.4479065537452698,0.12254136800765991,,,PRUNED
149,0.12254136800765991,2023-07-10 10:26:32.887877,2023-07-10 10:26:38.567316,0 days 00:00:05.679439,0.023676838551727485,5,5.874702535272942e-06,0.023162183504348094,0.47128825354896514,1.6238041647936512,3,,0.4447152614593506,0.45414939522743225,0.12254136800765991,,PRUNED
132,0.12254136800765991,2023-07-10 10:22:35.745943,2023-07-10 10:22:41.410514,0 days 00:00:05.664571,0.018432278186574357,4,6.482101839178431e-06,0.03480225639506953,0.5777665628954058,1.810831044479535,3,,0.4390047788619995,0.4498838484287262,0.12254136800765991,,PRUNED
89,0.12254136800765991,2023-07-10 10:15:36.236334,2023-07-10 10:15:50.635526,0 days 00:00:14.399192,0.018436713080671796,4,2.6798779967294313e-05,0.026822206203273427,0.7373658655292915,2.1105010246666946,3,,0.4323216676712036,0.448772132396698,0.45442724227905273,0.12254136800765991,PRUNED
250,0.12254136800765991,2023-07-10 10:45:27.243588,2023-07-10 10:45:42.712093,0 days 00:00:15.468505,0.007123983007948645,5,6.5143611548866726e-06,0.022271826000204505,0.48849005673450563,2.414745169222146,3,,0.45626094937324524,0.12254136800765991,,,PRUNED
79,0.1224500983953476,2023-07-10 10:13:57.729586,2023-07-10 10:14:03.434490,0 days 00:00:05.704904,0.03408104227181801,5,5.441468402563089e-06,0.031403936840838614,0.5585174230207267,2.139148001450412,3,,0.44076457619667053,0.45219185948371887,0.1224500983953476,,PRUNED
109,0.12175717949867249,2023-07-10 10:18:50.445060,2023-07-10 10:19:04.373469,0 days 00:00:13.928409,0.016135930906085796,4,0.00039395771715740926,0.02868821639408327,0.544659803819832,1.6815344013998639,2,,0.44314396381378174,0.4501864016056061,0.12175717949867249,,PRUNED
483,0.1209295243024826,2023-07-10 11:22:11.761169,2023-07-10 11:22:17.923731,0 days 00:00:06.162562,0.07767711989492275,6,0.0001571473938621976,0.017274599135696934,0.354807170419153,0.41783018515940096,3,,0.4501066207885742,0.1209295243024826,,,PRUNED
4,0.12069737911224365,2023-07-10 09:52:12.309028,2023-07-10 09:52:14.300207,0 days 00:00:01.991179,0.061232076612839206,6,0.006829330124966747,0.03596322644340063,0.4423594001871137,0.054745337857946996,2,,0.12069737911224365,,,,PRUNED
357,0.11832328140735626,2023-07-10 11:04:24.077977,2023-07-10 11:04:27.446521,0 days 00:00:03.368544,0.038641614857674284,4,0.0005027572004419202,0.018506911537213584,0.003316453151493204,0.12334816553818188,3,,0.11832328140735626,,,,PRUNED
226,0.10405334830284119,2023-07-10 10:38:58.146683,2023-07-10 10:39:00.473563,0 days 00:00:02.326880,0.24071350872041258,4,8.103426042582788e-06,0.02995339369832469,0.3136512530067084,3.682733044256982,3,,0.10405334830284119,,,,PRUNED
443,0.0886693075299263,2023-07-10 11:15:51.765286,2023-07-10 11:15:58.277195,0 days 00:00:06.511909,0.009434509152495095,3,0.0034730519401916155,0.035446583763080505,0.4806581234290881,0.7022065102156354,2,,0.0886693075299263,,,,PRUNED
